time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
6.7775945427e-11,30015602.302711062,12085.96519344586
6.7936548127e-11,30015596.64699368,12085.712679053635
6.8097150827e-11,30015598.55498397,12086.228828480847
6.825775352699999e-11,30015604.110763855,12087.049975568936
6.8418356227e-11,30015593.827733736,12085.925600456014
6.8578958927e-11,30015594.14367068,12085.880597193598
6.8739561627e-11,30015597.757615943,12085.707424155373
6.8900164327e-11,30015597.42287189,12086.35171571926
6.9060767027e-11,30015592.026670083,12085.405483348757
6.9221369727e-11,30015587.338643707,12086.188547118338
6.9381972427e-11,30015588.80657291,12085.501812252722
6.9542575127e-11,30015599.365243033,12085.381073611617
6.9703177827e-11,30015596.44980135,12085.905279559933
6.9863780527e-11,30015600.900875043,12085.968040218626
7.0024383227e-11,30015596.929086294,12086.217883111067
7.0184985927e-11,30015589.602331318,12085.575598689837
7.0345588627e-11,30015599.90738778,12085.959577437361
7.0506191327e-11,30015604.53577357,12084.992293546993
7.0666794027e-11,30015597.513674095,12085.597720183223
7.0827396727e-11,30015594.459607612,12086.228542441477
7.0987999427e-11,30015598.95097821,12086.860109653322
7.1148602127e-11,30015602.87011552,12085.991711738556
7.1309204827e-11,30015595.462766696,12086.06636698703
7.1469807527e-11,30015595.983958174,12086.25421746341
7.1630410227e-11,30015597.86346951,12086.606416738421
7.1791012927e-11,30015594.58373176,12086.918882083655
7.1951615627e-11,30015598.850504175,12086.07238313661
7.2112218327e-11,30015592.91376725,12086.801935542744
7.2272821027e-11,30015596.20049414,12086.057913534602
7.2433423727e-11,30015596.210165966,12086.533515887593
7.2594026427e-11,30015597.274575252,12087.351782715374
7.2754629127e-11,30015595.662105158,12087.156547311532
7.2915231827e-11,30015595.879714202,12086.808351382915
7.3075834527e-11,30015598.420114912,12086.395055997336
7.3236437227e-11,30015591.997654594,12085.944051284405
7.3397039927e-11,30015595.917328447,12086.331749803285
7.3557642627e-11,30015597.90698566,12087.245776189531
7.3718245327e-11,30015590.996105123,12087.077755033566
7.3878848027e-11,30015595.448251877,12086.054970911868
7.4039450727e-11,30015597.69527852,12086.632250420216
7.4200053427e-11,30015596.376719028,12086.335717276897
7.4360656127e-11,30015604.552420393,12086.907040264918
7.4521258827e-11,30015599.734904483,12086.520643058197
7.4681861527e-11,30015596.98495696,12086.606976341518
7.4842464227e-11,30015596.03230315,12086.60278242818
7.5003066927e-11,30015605.56739746,12086.61732628368
7.5163669627e-11,30015594.23231258,12087.525257107216
7.5324272327e-11,30015595.58955938,12086.79331633755
7.5484875027e-11,30015590.803205103,12085.462345792143
7.5645477727e-11,30015594.86740567,12087.199782183177
7.5806080427e-11,30015592.919654995,12087.01692534921
7.5966683127e-11,30015594.05444976,12087.844017491894
7.6127285827e-11,30015592.273266304,12087.920528290513
7.6287888527e-11,30015595.5922279,12088.499428986817
7.6448491227e-11,30015591.580142237,12088.193968026466
7.6609093927e-11,30015592.800373837,12089.071147592298
7.6769696627e-11,30015602.87332059,12089.847360398131
7.6930299327e-11,30015586.908776816,12090.74335536125
7.7090902027e-11,30015592.64133229,12089.792859932106
7.7251504727e-11,30015584.91052086,12089.34006805241
7.7412107427e-11,30015582.319078326,12089.585489684147
7.7572710127e-11,30015589.91502072,12090.307996078196
7.7733312827e-11,30015589.33257905,12089.120186616508
7.7893915527e-11,30015595.980174087,12090.909472435862
7.8054518227e-11,30015588.71359623,12089.765514615416
7.8215120927e-11,30015585.997493014,12090.136624365818
7.8375723627e-11,30015595.05707231,12089.330690865227
7.8536326327e-11,30015584.78586017,12090.781699959547
7.8696929027e-11,30015592.29046381,12089.956917262572
7.8857531727e-11,30015582.82414536,12090.438765112816
7.9018134427e-11,30015583.46139877,12090.094124797599
7.9178737127e-11,30015589.459385887,12090.142094688827
7.9339339827e-11,30015587.34238531,12089.888014645001
7.9499942527e-11,30015586.87008951,12090.337705554683
7.9660545227e-11,30015581.040279217,12090.160314182385
7.9821147927e-11,30015580.921534605,12089.473407907795
7.9981750627e-11,30015591.400147434,12090.026428320049
8.0142353327e-11,30015580.376707178,12090.267306666301
8.0302956027e-11,30015577.614405133,12090.677322013416
8.0463558727e-11,30015577.704134274,12090.883061829301
8.0624161427e-11,30015579.514869753,12090.954052877838
8.0784764127e-11,30015581.749005347,12090.978544117725
8.0945366827e-11,30015576.687547587,12090.702584569954
8.1105969527e-11,30015580.36113344,12090.723891747499
8.1266572227e-11,30015578.725563936,12090.343214349157
8.1427174927e-11,30015574.183688056,12090.42360303471
8.1587777627e-11,30015578.42897066,12091.088500614602
8.1748380327e-11,30015576.47907383,12090.443835699893
8.1908983027e-11,30015576.7939377,12090.228900578
8.2069585727e-11,30015582.534555387,12090.256772336561
8.2230188427e-11,30015579.018401466,12089.912474095874
8.2390791127e-11,30015580.58143934,12089.89327305553
8.2551393827e-11,30015576.02989162,12091.033925373376
8.2711996527e-11,30015571.97427564,12089.527453267157
8.2872599227e-11,30015576.318422675,12090.23639039964
8.3033201927e-11,30015576.800926834,12090.368579895076
8.3193804627e-11,30015570.85989761,12090.06244323709
8.3354407327e-11,30015583.427568607,12090.50275220479
8.3515010027e-11,30015582.452888466,12090.415974688847
8.3675612727e-11,30015579.0452708,12090.6800691331
8.3836215427e-11,30015579.409030333,12090.185244517286
8.3996818127e-11,30015572.015109107,12090.577820255043
8.4157420827e-11,30015577.413993593,12090.839098936358
8.4318023527e-11,30015578.949625593,12090.863109841683
8.4478626227e-11,30015571.84155273,12090.18346982161
8.4639228927e-11,30015574.372281615,12090.421201764511
8.4799831627e-11,30015576.6262974,12090.03228185944
8.4960434327e-11,30015574.192286804,12090.4771096894
8.5121037027e-11,30015578.41822576,12089.828203126817
8.5281639727e-11,30015573.83927217,12091.031657012394
8.5442242427e-11,30015573.31915377,12090.971698510642
8.5602845127e-11,30015566.69197546,12091.555017609993
