time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
1.580004274824e-13,24253974.501968637,34283.51069185648
1.585943917224e-13,24232599.32738546,34301.16860610256
1.5918835596239998e-13,24210300.05163229,34325.97693498493
1.5978232020239999e-13,24190965.73184285,34393.35712708435
1.603762844424e-13,24170024.50915345,34424.38004264743
1.609702486824e-13,24147700.851515926,34527.6230073838
1.6156421292239998e-13,24124595.584780842,34627.19334585121
1.6215817716239999e-13,24103485.449816905,34752.70409138352
1.627521414024e-13,24082494.7372252,34782.293443431416
1.633461056424e-13,24062873.546796322,34823.32499632247
1.6394006988239998e-13,24042212.343759343,34870.397403560106
1.6453403412239999e-13,24019810.110081438,34950.79054727537
1.651279983624e-13,23997462.25577175,35009.92811803476
1.657219626024e-13,23977028.7037429,35050.85398800366
1.6631592684239998e-13,23956092.194312867,35095.51454482416
1.6690989108239999e-13,23933871.780223083,35204.297147747006
1.675038553224e-13,23909118.095463082,35332.51110086443
1.680978195624e-13,23888506.62208559,35440.96488003363
1.6869178380239998e-13,23864585.810648244,35588.91655274038
1.6928574804239999e-13,23843195.940473475,35609.32729612892
1.698797122824e-13,23819099.2538648,35674.99034917819
1.704736765224e-13,23794522.689715575,35729.20262715903
1.7106764076239998e-13,23773562.93409735,35735.83147793199
1.7166160500239999e-13,23754400.19876228,35775.75135846094
1.722555692424e-13,23732326.282430116,35857.31634848214
1.728495334824e-13,23709981.473166708,35870.53676562281
1.734434977224e-13,23688773.107023668,35879.226609985504
1.7403746196239998e-13,23662577.304006156,35930.5862497083
1.746314262024e-13,23643608.06167127,35992.20543772383
1.752253904424e-13,23624396.015299093,36081.93620922614
1.758193546824e-13,23602190.36418827,36097.010471728376
1.7641331892239998e-13,23581019.665440053,36091.04673033224
1.770072831624e-13,23558095.08585488,36142.515197569286
1.776012474024e-13,23535256.28991982,36170.03560242568
1.781952116424e-13,23513130.033184398,36249.34937758019
1.7878917588239998e-13,23495763.707037404,36302.85811605312
1.793831401224e-13,23474511.88310463,36320.70013383617
1.799771043624e-13,23454582.285786033,36337.07299937279
1.805710686024e-13,23433662.176024973,36497.061464490034
1.8116503284239998e-13,23411277.35418208,36572.65221268971
1.817589970824e-13,23386972.726640504,36588.570115131595
1.823529613224e-13,23366137.200926736,36658.28910415252
1.829469255624e-13,23346108.62503845,36723.06207478861
1.8354088980239998e-13,23324979.62139308,36801.35363750783
1.841348540424e-13,23299917.675475016,36816.088468417554
1.847288182824e-13,23279035.139956847,36871.443385416664
1.853227825224e-13,23258488.12623762,36939.176604440254
1.8591674676239998e-13,23239606.213497333,36948.43110766488
1.865107110024e-13,23218492.735614266,36962.71065453002
1.871046752424e-13,23194071.185642213,37129.811805542
1.876986394824e-13,23175814.248375442,37165.297886280896
1.8829260372239998e-13,23157116.96101234,37241.04187941971
1.888865679624e-13,23137833.12271495,37329.795820985026
1.894805322024e-13,23118049.44921193,37414.66940133109
1.900744964424e-13,23097567.42257548,37462.5120318754
1.9066846068239998e-13,23078294.23222897,37531.06838368531
1.912624249224e-13,23055708.905694194,37642.79547950392
1.918563891624e-13,23033380.44322461,37715.54328717288
1.924503534024e-13,23012961.218275767,37815.642970889625
1.9304431764239998e-13,22989892.07441567,37905.630523290914
1.936382818824e-13,22967976.143942352,38068.10214665114
1.942322461224e-13,22946572.146778088,38055.03095964008
1.948262103624e-13,22926239.462290913,38119.10832245097
1.9542017460239998e-13,22904299.24183451,38163.350418343456
1.960141388424e-13,22883886.09393885,38239.720185130835
1.966081030824e-13,22863121.73983605,38270.33486475174
1.972020673224e-13,22843627.75758472,38303.11418192009
1.9779603156239998e-13,22821251.27198601,38403.03965121112
1.983899958024e-13,22800061.339290973,38447.002469704865
1.989839600424e-13,22780096.741273966,38530.59254895942
1.995779242824e-13,22759471.5294758,38553.4984340749
2.0017188852239998e-13,22737718.592733283,38650.95088600747
2.007658527624e-13,22717172.86496026,38663.67592227295
2.013598170024e-13,22694733.459677324,38701.697042574844
2.019537812424e-13,22670042.7056809,38790.25918990004
2.0254774548239998e-13,22649156.45017405,38823.602657638745
2.0314170972239999e-13,22627904.880762618,38914.73845968655
2.037356739624e-13,22606353.17428446,38966.41121100368
2.043296382024e-13,22584643.421554167,39059.79924757581
2.0492360244239998e-13,22563038.02668452,39089.773174934184
2.0551756668239999e-13,22541654.55190247,39127.045638529904
2.061115309224e-13,22518727.320390146,39204.17360541783
2.067054951624e-13,22497665.62297073,39313.336324880416
2.0729945940239998e-13,22475020.232026495,39344.78699889255
2.0789342364239999e-13,22454742.320364524,39419.23708830132
2.084873878824e-13,22434328.025844906,39385.776604491024
2.090813521224e-13,22414851.105289605,39387.365806907335
2.0967531636239998e-13,22393832.00247988,39502.26241144629
2.1026928060239999e-13,22372503.435918603,39525.46076521095
2.108632448424e-13,22354801.24512269,39586.83044349368
2.114572090824e-13,22332336.209192097,39668.176199754766
2.1205117332239998e-13,22311721.842030384,39670.02261369904
2.1264513756239999e-13,22293541.859366767,39699.43862252728
2.132391018024e-13,22269873.17954347,39776.593232822146
2.138330660424e-13,22248700.841947433,39877.56790852977
2.1442703028239998e-13,22224980.83150369,39945.172222572844
2.1502099452239999e-13,22201070.926655404,39998.9395083392
2.156149587624e-13,22181643.027526356,40013.153377513845
2.162089230024e-13,22161386.212696433,40036.58089135605
2.1680288724239998e-13,22140274.94861088,40144.68846150465
2.1739685148239999e-13,22116991.571625408,40237.86357295449
2.179908157224e-13,22095934.867958073,40359.45034085919
2.185847799624e-13,22075983.967368428,40454.67560468799
2.1917874420239998e-13,22056772.11131842,40519.98802395047
2.1977270844239998e-13,22034291.37443632,40547.488972510066
2.203666726824e-13,22013870.652311545,40582.94677270075
2.209606369224e-13,21992677.76841803,40664.142448166116
2.2155460116239998e-13,21974758.02473863,40681.19592994372
2.2214856540239998e-13,21956667.948348206,40783.8025830618
2.227425296424e-13,21939194.05999264,40796.72660793733
2.233364938824e-13,21920106.331605818,40836.7431490742
2.2393045812239998e-13,21896627.46548401,40822.97187072636
2.2452442236239998e-13,21877014.30876872,40910.10833642189
2.251183866024e-13,21856834.471571293,40941.379484482415
2.257123508424e-13,21833640.911855783,40962.786570728334
2.2630631508239998e-13,21810462.213213027,41006.95571947649
2.2690027932239998e-13,21790120.396489825,41009.13592295997
2.274942435624e-13,21772244.500710633,41037.57808579097
2.2808820780239997e-13,21750450.909721013,41090.001120387795
2.286821720424e-13,21731363.520383514,41027.24453638446
2.292761362824e-13,21711729.752086263,41073.36341684767
2.2987010052239996e-13,21692424.222865097,41088.66507237816
2.304640647624e-13,21667733.4513608,41109.11953067593
2.310580290024e-13,21649452.928986344,41079.53519759623
2.316519932424e-13,21630227.51200739,41058.97679487241
2.322459574824e-13,21608897.018444493,41029.362868392665
2.3283992172239997e-13,21589311.0347419,41016.32081249861
2.334338859624e-13,21566357.109639153,41033.39792258409
2.340278502024e-13,21547704.23827163,41083.599512781286
2.3462181444239996e-13,21528883.678959,41107.67359215573
2.352157786824e-13,21509200.85432938,41079.48376409864
2.358097429224e-13,21486588.47558048,41077.44175013524
2.364037071624e-13,21465652.650485694,41145.71834549449
2.369976714024e-13,21441532.890101958,41158.515566013186
2.3759163564239997e-13,21422103.447237067,41183.9162972503
2.381855998824e-13,21402771.67137997,41207.059363420165
2.387795641224e-13,21380379.974903204,41263.31098527022
2.3937352836239996e-13,21360831.66040421,41272.453473493086
2.399674926024e-13,21340939.920209553,41367.039433741134
2.405614568424e-13,21321223.410229567,41427.179798131496
2.411554210824e-13,21299354.40788029,41473.86170436721
2.417493853224e-13,21279449.395552933,41501.82343305921
2.4234334956239997e-13,21256097.12564433,41553.01821503789
2.429373138024e-13,21235412.217499703,41545.22831917697
2.435312780424e-13,21216840.166919217,41591.08320477828
2.4412524228239996e-13,21197242.977144085,41652.35181281217
2.447192065224e-13,21176243.183367133,41669.06384325956
2.453131707624e-13,21157614.104356766,41663.61417501568
2.459071350024e-13,21138773.45621632,41704.50819637843
2.465010992424e-13,21118477.98294079,41743.53213581937
2.4709506348239997e-13,21098770.72787534,41788.77482690732
2.476890277224e-13,21080350.23405835,41824.66105614463
2.482829919624e-13,21062064.575565606,41880.80363286537
2.488769562024e-13,21041025.845732257,41975.95583222693
2.494709204424e-13,21019437.88244861,42070.39263558619
2.5006488468239997e-13,20998226.5333624,42126.11088911958
2.506588489224e-13,20972750.049219295,42114.80963606179
2.512528131624e-13,20954211.05726853,42146.354730606145
2.5184677740239997e-13,20936051.54768778,42190.545385143014
2.524407416424e-13,20914283.303732857,42228.39760522327
2.530347058824e-13,20892636.33764115,42247.842584273356
2.536286701224e-13,20873111.350011982,42329.88342533356
2.542226343624e-13,20852074.306689072,42328.867740589296
2.5481659860239997e-13,20835363.63566854,42363.99579908261
2.554105628424e-13,20817636.229467973,42359.277579874666
2.560045270824e-13,20793268.68079372,42390.396574081
2.5659849132239997e-13,20770514.450112797,42452.74683199536
2.571924555624e-13,20750103.774062388,42450.66221988247
2.577864198024e-13,20727365.750232644,42445.987859565714
2.583803840424e-13,20708097.84168025,42489.21445067261
2.589743482824e-13,20688541.942959692,42523.555488501566
2.5956831252239997e-13,20668690.728138074,42567.77040926353
2.601622767624e-13,20647559.139136996,42608.61021061814
2.607562410024e-13,20624300.936574653,42670.11219089489
2.6135020524239997e-13,20603603.072656747,42662.09860935322
2.619441694824e-13,20585064.38653332,42701.86314841696
2.625381337224e-13,20567079.27926027,42760.769076390665
2.631320979624e-13,20548821.13877147,42751.04374023779
2.637260622024e-13,20528194.231939122,42775.65253174922
2.6432002644239997e-13,20509829.225113593,42798.63461298289
2.649139906824e-13,20491674.756399967,42804.771250858656
2.655079549224e-13,20472328.414658763,42873.74793999114
2.6610191916239997e-13,20455138.535522755,42894.7292975841
2.666958834024e-13,20436245.286347598,42933.48127914935
2.672898476424e-13,20419049.687141776,42964.27462386544
2.678838118824e-13,20401403.078473166,42986.281446854555
2.684777761224e-13,20382643.335430898,42953.455864196156
2.6907174036239997e-13,20361763.592274215,42964.95188511073
2.696657046024e-13,20338538.273990884,42911.61310114177
2.702596688424e-13,20320290.069296747,42952.212856256956
2.7085363308239997e-13,20299304.262184147,42961.97206114209
2.714475973224e-13,20279027.90805623,42999.246140223164
2.720415615624e-13,20260849.493509423,43027.60247199088
2.726355258024e-13,20241930.26879681,43024.547171029764
2.732294900424e-13,20220377.964053437,43087.05914055098
2.7382345428239997e-13,20198725.57516752,43130.41057093548
2.744174185224e-13,20177671.764361627,43215.540521732786
2.750113827624e-13,20159327.655008618,43256.15468031946
2.7560534700239996e-13,20141609.58493779,43296.57740642701
2.761993112424e-13,20121783.295930747,43315.02852804889
2.767932754824e-13,20101557.803922854,43353.6080366877
2.773872397224e-13,20079630.825935546,43398.73850322222
2.779812039624e-13,20060614.550288398,43439.63234221503
2.7857516820239997e-13,20043146.078087296,43494.354545398426
2.791691324424e-13,20025296.411213063,43515.61991266513
2.797630966824e-13,20012031.213471025,43533.94513112257
2.8035706092239996e-13,19993515.896437332,43586.75769371485
2.809510251624e-13,19971414.284770325,43670.15067873521
2.815449894024e-13,19953385.125665314,43723.710378506905
2.821389536424e-13,19934402.59866571,43740.952591490364
2.827329178824e-13,19914527.90966907,43749.35171791161
2.8332688212239997e-13,19895783.980793823,43779.62801488392
2.839208463624e-13,19874028.269145865,43759.60256492002
2.845148106024e-13,19852973.941282056,43800.27197767005
2.8510877484239996e-13,19835312.074122153,43820.446339002614
2.857027390824e-13,19819851.97291065,43852.50827374809
2.862967033224e-13,19800591.77021112,43876.08553831831
2.868906675624e-13,19782858.370838393,43873.989802748474
2.874846318024e-13,19766546.817444045,43890.97901059967
2.8807859604239997e-13,19749436.22011179,43939.40659083342
2.886725602824e-13,19730128.441619556,43969.13951584524
2.892665245224e-13,19712319.281349644,44034.10993566911
2.8986048876239996e-13,19695684.61742646,44038.98685559272
2.904544530024e-13,19675170.231781658,44060.01443310166
2.910484172424e-13,19656517.249786917,44035.694938467605
2.916423814824e-13,19634855.47492353,43968.17318301585
2.922363457224e-13,19613745.864793483,43951.99237819484
2.9283030996239997e-13,19594059.51612235,43956.84165271221
2.934242742024e-13,19573350.231410183,44023.750036695485
2.940182384424e-13,19555078.633192603,44009.319831558874
2.9461220268239996e-13,19533281.3194481,44089.25251014494
2.952061669224e-13,19514875.333008453,44133.07457220411
2.9580013116239997e-13,19497595.369873237,44103.786238721135
2.963940954024e-13,19477249.4681433,44100.51750934494
2.969880596424e-13,19455905.137689937,44081.00959836904
2.9758202388239997e-13,19436886.292004526,44047.01074617824
2.981759881224e-13,19417268.521047827,44077.83275736804
2.987699523624e-13,19398746.488225006,44086.850194634506
2.9936391660239996e-13,19382504.35655059,44127.09249323986
2.999578808424e-13,19365874.512941804,44155.45525188951
3.0055184508239997e-13,19347294.836546525,44172.440009775164
3.011458093224e-13,19328707.219301328,44158.79741120828
3.017397735624e-13,19311754.055279266,44172.12242599474
3.0233373780239997e-13,19292644.250703298,44213.50305152052
3.029277020424e-13,19274849.873217996,44214.09318498775
3.035216662824e-13,19257362.800738834,44220.16179139354
3.0411563052239996e-13,19236305.89018873,44273.35556423709
3.047095947624e-13,19215166.168660033,44299.99381155613
3.0530355900239997e-13,19198205.798803564,44349.434291924306
3.058975232424e-13,19181915.792046566,44307.69819269936
3.064914874824e-13,19161944.999817435,44387.98622570082
